Pin ID,_ - note,Attribution,Board ID,URL,Board Name,Saves,Comments,Link Title,_ - metadata - link - site_name,_ - metadata - link - description,Place Name,Street,Region,Country,Locality,Latitude,Longitude,Source URL,Postal Code,Attribution URL,Attribution Title,Attribution Author URL,Attribution Author Name
1.8324E+17,.,,1.8324E+17,https://www.pinterest.com/marliesvdr/rijksmuseum/,Rijksmuseum,1,0,,,,,,,,,,,,,,,,
1.8324E+17,.,,1.8324E+17,https://www.pinterest.com/marliesvdr/rijksmuseum/,Rijksmuseum,1,0,,,,,,,,,,,,,,,,
1.8324E+17,.,,1.8324E+17,https://www.pinterest.com/marliesvdr/rijksmuseum/,Rijksmuseum,1,0,,,,,,,,,,,,,,,,
1.8324E+17,.,,1.8324E+17,https://www.pinterest.com/marliesvdr/rijksmuseum/,Rijksmuseum,0,0,,,,,,,,,,,,,,,,
1.8324E+17,.,,1.8324E+17,https://www.pinterest.com/marliesvdr/rijksmuseum/,Rijksmuseum,0,0,,,,,,,,,,,,,,,,
1.8324E+17,.,,1.8324E+17,https://www.pinterest.com/marliesvdr/rijksmuseum/,Rijksmuseum,0,0,,,,,,,,,,,,,,,,
1.8324E+17,.,,1.8324E+17,https://www.pinterest.com/marliesvdr/rijksmuseum/,Rijksmuseum,0,0,,,,,,,,,,,,,,,,
1.8324E+17,.,,1.8324E+17,https://www.pinterest.com/marliesvdr/rijksmuseum/,Rijksmuseum,0,0,,,,,,,,,,,,,,,,
1.8324E+17,.,,1.8324E+17,https://www.pinterest.com/marliesvdr/rijksmuseum/,Rijksmuseum,0,0,,,,,,,,,,,,,,,,
1.8324E+17,.,,1.8324E+17,https://www.pinterest.com/marliesvdr/rijksmuseum/,Rijksmuseum,0,0,,,,,,,,,,,,,,,,
1.8324E+17,Detail Allegory on the Abdication of Emperor Charles V in Brussels by Frans Francken (1630-1640),,1.8324E+17,https://www.pinterest.com/marliesvdr/rijksmuseum/,Rijksmuseum,1,0,,,,,,,,,,,,,,,,
1.8324E+17,Still Life with Flowers by Balthasar van der Ast (1625-1630),,1.8324E+17,https://www.pinterest.com/marliesvdr/rijksmuseum/,Rijksmuseum,2,0,,,,,,,,,,,,,,,,
1.8324E+17,Still Life with a Vase of Flowers and Dead Frog by Jacob Marrel(1634),,1.8324E+17,https://www.pinterest.com/marliesvdr/rijksmuseum/,Rijksmuseum,4,0,,,,,,,,,,,,,,,,
1.8324E+17,Detail Allegory on the Abdication of Emperor Charles V in Brussels by Frans Francken (1630-1640),,1.8324E+17,https://www.pinterest.com/marliesvdr/rijksmuseum/,Rijksmuseum,2,0,,,,,,,,,,,,,,,,
1.8324E+17,Detail,,1.8324E+17,https://www.pinterest.com/marliesvdr/rijksmuseum/,Rijksmuseum,0,0,,,,,,,,,,,,,,,,
1.8324E+17,Detail,,1.8324E+17,https://www.pinterest.com/marliesvdr/rijksmuseum/,Rijksmuseum,1,0,,,,,,,,,,,,,,,,
4.16584E+16,Google Afbeeldingen resultaat voor http://www.slightlylucid.com/wp-content/uploads/2008/10/willem_claesz_heda.jpg,,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,1,0,,,,,,,,,,,,,,,,
4.16584E+16,"Stilleven, Adriaen van Utrecht, 1644",,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,10,0,,,,,,,,,,,,,,,,
4.16584E+16,Giovanni Boldini:  Detail of Corner of Painter’s Table (1890),,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,0,0,nancyrivers,All The Things Nancy Loves,peira: “ worldpaintings: Giovanni Boldini: Detail of Corner of Painter’s Table (1890) ”,,,,,,,,,,,,,
4.16584E+16,Barramundi Clams,,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,1,0,,,,,,,,,,,,,,,,
4.16584E+16,Peter from Souvlaki For The Soul,,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,0,0,Baked Lime Cheesecake with a Fig Salsa - Souvlaki For The Soul,Souvlaki For The Soul,"Take a baked lime cheesecake to your next gathering. And if you want to enhance it a little, add some poached figs. Watch it disappear in no time.",,,,,,,,,,,,,
4.16584E+16,Alexandr Sennikov,,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,1,0,,,,,,,,,,,,,,,,
4.16584E+16,Repin Via: Bowerbird by Sibella Court,,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.16584E+16,"Stilleven met kalkoenpastei, Pieter Claesz., 1627",,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,4,0,,,,,,,,,,,,,,,,
4.16584E+16,Alessi | studiopepe,,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,0,0,Welcome,Studiopepe.,Studiopepe is a design agency founded in Milan in 2006 by Arianna Lelli  Mami and Chiara Di Pinto. The agency takes a visionary and  multidisciplinary approach to design.,,,,,,,,,,,,,
4.16584E+16,Alessi | studiopepe,,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,2,0,Welcome,Studiopepe.,Studiopepe is a design agency founded in Milan in 2006 by Arianna Lelli  Mami and Chiara Di Pinto. The agency takes a visionary and  multidisciplinary approach to design.,,,,,,,,,,,,,
4.16584E+16,kopkoffie—Mirella Sahetapy,,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,1,0,,,,,,,,,,,,,,,,
4.16584E+16,wandschilderij—Mirella Sahetapy,,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.16584E+16,Art Department | 2012,,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.16584E+16,Dirk Vanhaeren: VAN KOPJE KOFFIE NAAR GWYN HANSSEN PIGOTT EN GIORGIO MORANDI,,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,10,0,,,,,,,,,,,,,,,,
4.16584E+16,"Giorgio Morandi Still Life 1946, oil on canvas, 21 x 24 inches, London, Tate.  not in exhibition. reproduced from Resistance and Memory, p.9 © Giorgio Morandi by SIAE 2008",,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,2,0,,,,,,,,,,,,,,,,
4.16584E+16,Katya de Grunwald — Photographer,,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,1,0,,,,,,,,,,,,,,,,
4.16584E+16,Isager-CPHFood -6,,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,1,0,,,,,,,,,,,,,,,,
4.16584E+16,fashion still life,,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.16584E+16, ,,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,1,0,,,,,,,,,,,,,,,,
4.16584E+16,✭,,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,0,0,Welcome,Studiopepe.,Studiopepe is a design agency founded in Milan in 2006 by Arianna Lelli  Mami and Chiara Di Pinto. The agency takes a visionary and  multidisciplinary approach to design.,,,,,,,,,,,,,
4.16584E+16, ,,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.16584E+16,Hans Blomquist - Stylists - Agent Bauer,,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.16584E+16,Camilla Krishnaswamy - Stylists - Agent Bauer,,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.16584E+16,Wonderful composition,,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,0,0,Happy Mundane | Jonathan Lo,Happy Mundane | Jonathan Lo,Happy Mundane | Jonathan Lo,,,,,,,,,,,,,
4.16584E+16, ,,4.16584E+16,https://www.pinterest.com/hanna1977/rijksmuseum/,Rijksmuseum,1,0,,,,,,,,,,,,,,,,
4.67178E+17,❤️Rijksmuseum❤️,,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.67178E+17,Roemer_1644_Rijksmuseum,,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,1,0,The Dutch Wine Glasses of Pieter Claesz,Hogshead - A Wine Blog,For this post I decided to take a closer look at the wine glasses painted by Pieter Claesz.  I have extracted 25 wine glasses from 21 different paintings.  These paintings span a 30 year period from 1623 to 1653.  I picked paintings from images that had reasonable resolution.   I have rotated any wine glasses that were shown on their…,,,,,,,,,,,,,
4.67178E+17,"Maris, Jacob (1837-1899) - 1879 Girl at a Piano (Rijksmuseum, Amsterdam) by RasMarley, via Flickr",,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,0,0,"Maris, Jacob (1837-1899) - 1879 Girl at a Piano (Rijksmuseum, Amsterdam)",Flickr,"Jacob Maris was a Dutch painter, who with his brothers Willem and Matthijs belonged to what has come to be known as the Hague School of painters. He studied at the Antwerp Academy, and subsequently in Hubertus van Hove's studio during a stay in Paris from 1865 till 1871. Though he painted, especially in early life, domestic scenes and interiors invested with deeply sympathetic feeling, it is as a landscape painter that Maris excelled. He was the painter of bridges and windmills, of old quays, massive towers, and level banks; even more was he the painter of water, and misty skies, and chasing clouds. In all his works, whether in water or oil color, and in his etchings, the subject is always subordinate to the effect.  His art is suggestive rather than decorative, and his force does not seem to depend on any preconceived method, such as a synthetical treatment of form or gradations of tone. And yet, though his means appear so simple, the artist's mind seems to communicate with the spectator's by directness of pictorial instinct, and we have only to observe the admirable balance of composition and truthful perspective to understand the sure knowledge of his business that underlies such purely impressionist handling. "" No painter,"" says M. Philippe Zilcken, "" has so well expressed the ethereal effects, bathed in air and light through floating silvery mist, in which painters delight, and the characteristic remote horizons blurred by haze; or again, the grey yet luminous weather of Holland, unlike the dead grey rain of England or the heavy sky of Paris.""",,,,,,,,,,,,,
4.67178E+17,"Children at Play  Dutch Ceramic Tile   Rijksmuseum, Amsterdam",,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.67178E+17,Voorjaar - zeg het met bloemen - Rijksmuseum,,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.67178E+17,"Jan Lievens, Vanitasstilleven. 1620-1630, Rijksmuseum, Amsterdam, Nederland.",,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.67178E+17,"Van Gogh, Vincent (1853-1890) - 1885 A Peasant Woman in White Cap (Rijksmuseum, Netherlands)",,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,0,0,"Van Gogh, Vincent (1853-1890) - 1885 A Peasant Woman in White Cap (Rijksmuseum, Netherlands)",Flickr,"This painting could be characterized as ""expressionist"".  Considerably ahead of its time.  But that's not surprising considering the artist was Van Gogh.",,,,,,,,,,http://www.flickr.com/photos/32357038@N08/3278038752/,"Van Gogh, Vincent (1853-1890) - 1885 A Peasant Woman in White Cap (Rijksmuseum, Netherlands)",http://www.flickr.com/photos/32357038@N08/,RasMarley
4.67178E+17,Rijksmuseum,,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.67178E+17,"De profetes Anna (The Prophetess Anna), 1631 / Rembrandt van Rijn (1606-1669) / Rijksmuseum, Amsterdam, The Netherlands",,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.67178E+17,Rijksmuseum,,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,1,0,,,,,,,,,,,,,,,,
4.67178E+17,Rijksmuseum,,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.67178E+17,Hollandse Luchten - Rijksmuseum Amsterdam,,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.67178E+17,Drinking Glass - Rijksmuseum @Jacob McPherson Rabbie,,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.67178E+17,Rijksmuseum,,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.67178E+17,Rijksmuseum,,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.67178E+17,rijksmuseum,,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.67178E+17,Rijksmuseum,,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.67178E+17,a big swan Canvas Prints for sale in lowest price online by canvaschamp in USA. you can order for your choice of canvas prints online only in $14.94. Free shipping. 100% guarantee for all canvas prints products quality and customer satisfaction.,,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.67178E+17,Rijksmuseum,,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.67178E+17,Rijksmuseum,,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.67178E+17,Rijksmuseum,,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.67178E+17,Vermeer,,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.67178E+17,"Johannes Vermeer  Het Melkmeisje 1660 - Rijksmuseum, Amsterdam",,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.67178E+17,Beeldentuin Rijksmuseum. Henri Moore.,,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,0,0,,,,,,,,,,,,,,,,
4.67178E+17,"ceramic violin from faïence, anonimus, 1705 .. In the Rijksmuseum, Amsterdam",,4.67178E+17,https://www.pinterest.com/monta52/art-rijksmuseum/,Art: Rijksmuseum,0,0,delft violin,images.search.yahoo.com,,,,,,,,,,,,,,
5.54787E+17,"Vene di pietra, tra i rami (2015), Giuseppe Penone.",,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,,,,,,,,,,,,,,,,
5.54787E+17,"Willem I (1772-1843), koning der Nederlanden door Paelinck, Joseph, 1819, Rijksmuseum",,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,my-ear-trumpet,My Ear-Trumpet Has Been Struck By Lightning,"centuriespast: “ Willem I (1772-1843), koning der Nederlanden Creator: • Vervaardiger: Paelinck, Joseph Date of creation:1819 Rijksmuseum ”",,,,,,,,,,,,,
5.54787E+17,"Charles Howard Hodges, Portret van Lodewijk Napoleon, Rijksmuseum",,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,,,,,,,,,,,,,,,,
5.54787E+17,"Emperor Napoleon I door François Pascal Simon Gérard, Rijksmuseum",,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,,,,,,,,,,,,,,,,
5.54787E+17,"George Hendrik Breitner, Vrouw in Japanse kimono, 1895/1896",,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,,,,,,,,,,,,,,,,
5.54787E+17,"George Hendrik Breitner, Voor de spiegel, ca. 1893-1894",,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,1,0,,,,,,,,,,,,,,,,
5.54787E+17,"Achterzijde Rijksmuseum met affice Breitner, 25 februari 2016",,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,,,,,,,,,,,,,,,,
5.54787E+17,Portaal aan achterzijde Rijksmuseum,,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,,,,,,,,,,,,,,,,
5.54787E+17,Rijksmuseum Amsterdam,,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,,,,,,,,,,,,,,,,
5.54787E+17,Rijksmuseum Amsterdam,,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,,,,,,,,,,,,,,,,
5.54787E+17,20th Century Gallery. Photo: Iwan Baan.,,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,,,,,,,,,,,,,,,,
5.54787E+17,"18th Century Gallery, 2013. Photo: Iwan Baan",,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,,,,,,,,,,,,,,,,
5.54787E+17,Gallery the Young Rembrandt - photo by Iwan Baan,,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,,,,Rijksmuseum,Museumstraat 1,Noord-Holland,Nederland,Amsterdam,52.36007765,4.885158329,https://foursquare.com/v/rijksmuseum/4a270706f964a520bd8c1fe3,1071 XX,,,,
5.54787E+17,"Klaverbloemen, Jac van Looij, 1890 - 1922",,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,,,,,,,,,,,,,,,,
5.54787E+17,Tulpenvaas in het Restaurant van het Rijksmuseum,,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,,,,,,,,,,,,,,,,
5.54787E+17,Rijksmuseum Amsterdam,,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,,,,,,,,,,,,,,,,
5.54787E+17,Rijksmuseum Amsterdam,,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,,,,,,,,,,,,,,,,
5.54787E+17,"Koning Willem II door Jan Adam Kruseman, Rijksmuseum Amsterdam",,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,,,,,,,,,,,,,,,,
5.54787E+17,"Michiel de Ruyter door Ferdinand Bol, Rijksmuseum Amsterdam",,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,,,,,,,,,,,,,,,,
5.54787E+17,Rijksmuseum Amsterdam,,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,,,,,,,,,,,,,,,,
5.54787E+17,Sterrenbeeld Vissen in de mozaiekvloer in de voorhal in het Rijksmuseum,,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,,,,,,,,,,,,,,,,
5.54787E+17,Hekken fietstunnel Rijksmuseum,,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,,,,,,,,,,,,,,,,
5.54787E+17,Fietstunnel Rijksmuseum Amsterdam,,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,,,,,,,,,,,,,,,,
5.54787E+17,Delfts Blauw - Rijksmuseum Amsterdam,,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,,,,,,,,,,,,,,,,
5.54787E+17,"'Meisje in Kimono' Breitner, Rijksmuseum",,5.54787E+17,https://www.pinterest.com/bepjes71/rijksmuseum-amsterdam/,Rijksmuseum | Amsterdam,0,0,,,,,,,,,,,,,,,,
3.50859E+17,"Michiel Jansz. van Mierevelt, Portrait of Jacob Cats, 1639 - Rijksmuseum Amsterdam",,3.50859E+17,https://www.pinterest.com/dolypop2001/rijksmuseum-amsterdam/,Rijksmuseum. Amsterdam,1,0,,,,,,,,,,,,,,,,
3.50859E+17,Portrait of a Surinamese Girl ca.1810 Rijksmuseum,,3.50859E+17,https://www.pinterest.com/dolypop2001/rijksmuseum-amsterdam/,Rijksmuseum. Amsterdam,0,0,,,,,,,,,,,,,,,,
3.50859E+17,"Arrival of the Boats, Jacob Maris, 1884. Rijksmuseum",,3.50859E+17,https://www.pinterest.com/dolypop2001/rijksmuseum-amsterdam/,Rijksmuseum. Amsterdam,1,0,,,,,,,,,,,,,,,,
3.50859E+17,Church Interior   Johannes Vermeer,,3.50859E+17,https://www.pinterest.com/dolypop2001/rijksmuseum-amsterdam/,Rijksmuseum. Amsterdam,1,0,,,,,,,,,,,,,,,,
3.50859E+17,"""The Woman in Blue Reading a Letter,"" (1663-1664). Johannes Vermeer (1632-1675). Rijksmuseum, Amsterdam.",,3.50859E+17,https://www.pinterest.com/dolypop2001/rijksmuseum-amsterdam/,Rijksmuseum. Amsterdam,2,0,,,,,,,,,,,,,,,,
3.50859E+17,"Portrait of Feyntje van Steenkiste  (Frans Hals, 1635, Rijksmuseum, Amsterdam)",,3.50859E+17,https://www.pinterest.com/dolypop2001/rijksmuseum-amsterdam/,Rijksmuseum. Amsterdam,0,0,,,,,,,,,,,,,,,,
3.50859E+17,"Isaac Israels - Procession in the Old Catholic Church to the Hague; Rijksmuseum Amsterdam, Netherlands; 1881",,3.50859E+17,https://www.pinterest.com/dolypop2001/rijksmuseum-amsterdam/,Rijksmuseum. Amsterdam,0,0,My Ear-Trumpet Has Been Struck By Lightning : Photo,my-ear-trumpet.tumblr.com,"Post anything (from anywhere!), customize everything, and find and follow what you love. Create your own Tumblr blog today.",,,,,,,,,,,,,
3.50859E+17,"Anonymous, Portrait of Cornelia Cornelisdr van Esch, 1632 - Rijksmuseum Amsterdam",,3.50859E+17,https://www.pinterest.com/dolypop2001/rijksmuseum-amsterdam/,Rijksmuseum. Amsterdam,2,0,,,,,,,,,,,,,,,,
3.50859E+17,"Artist Frans Pourbus the Elder (1545–1581) Description Dutch: Portret van een ridder in de orde van Calatrava, vermoedelijk van het geslacht Sorias of Soreau (Sorel) Date 16th century Medium painting Current location (Inventory)Rijksmuseum Amsterdam",,3.50859E+17,https://www.pinterest.com/dolypop2001/rijksmuseum-amsterdam/,Rijksmuseum. Amsterdam,0,0,,,,,,,,,,,,,,,,
3.50859E+17,Rijksmuseum Amsterdam,,3.50859E+17,https://www.pinterest.com/dolypop2001/rijksmuseum-amsterdam/,Rijksmuseum. Amsterdam,5,0,,,,Rijksmuseum,Museumstraat 1,Noord-Holland,Nederland,Amsterdam,52.36007765,4.885158329,https://foursquare.com/v/rijksmuseum/4a270706f964a520bd8c1fe3,1071 XX,,,,
3.50859E+17,"Adriaen Coorte | Drie perziken op een stenen plint, ca. 1705, Rijksmuseum, Amsterdam",,3.50859E+17,https://www.pinterest.com/dolypop2001/rijksmuseum-amsterdam/,Rijksmuseum. Amsterdam,1,0,,,,,,,,,,,,,,,,
3.50859E+17,"Rembrandt (1606-1669)  Portrait of Johannes Wtenbogaert (1557­1644), Remonstrant Minister  Oil on canvas  1633  103 x 130 cm  (3' 4.55"" x 4' 3.18"")  Rijksmuseum (Amsterdam, Netherlands)",,3.50859E+17,https://www.pinterest.com/dolypop2001/rijksmuseum-amsterdam/,Rijksmuseum. Amsterdam,1,0,,,,,,,,,,,,,,,,
3.50859E+17,"beardbriarandrose:    Émile Bernard (French, 1868-1941)  Self-portrait  1897. Oil on canvas. Rijksmuseum, Amsterdam.",,3.50859E+17,https://www.pinterest.com/dolypop2001/rijksmuseum-amsterdam/,Rijksmuseum. Amsterdam,4,0,monsieurlabette,monsieur labette,"beardbriarandrose: “ Émile Bernard (French, 1868-1941) Self-portrait 1897. Oil on canvas. Rijksmuseum, Amsterdam. ”",,,,,,,,,,,,,
3.50859E+17,"Hendrik Spilman, Selfportrait with his wife Sanneke van Bommel and their two children - Rijksmuseum Amsterdam",,3.50859E+17,https://www.pinterest.com/dolypop2001/rijksmuseum-amsterdam/,Rijksmuseum. Amsterdam,0,0,,,,,,,,,,,,,,,,
3.50859E+17,"Lucas Vorsterman by Anthony van Dyck (c. 1620, Rijksmuseum)",,3.50859E+17,https://www.pinterest.com/dolypop2001/rijksmuseum-amsterdam/,Rijksmuseum. Amsterdam,0,0,,,,,,,,,,,,,,,,
3.50859E+17,"Voogd was known as the Dutch Claude, after the French painter Claude Lorrain, who was famous for his historical landscapes bathed in a golden glow. Voogd depicted the garden at Villa Borghese in Rome late in the afternoon: the sun casts long shadows and the trees stand out starkly against the sky. People are promenading, enjoying the wonderful sunset. In the foreground, an artist sits, leaning against a tree, sketching. Hendrik Voogd, 1807. #Rijksmuseum",,3.50859E+17,https://www.pinterest.com/dolypop2001/rijksmuseum-amsterdam/,Rijksmuseum. Amsterdam,0,0,,,,,,,,,,,,,,,,
3.50859E+17,"Crab. Rijksmuseum, Public Domain",,3.50859E+17,https://www.pinterest.com/dolypop2001/rijksmuseum-amsterdam/,Rijksmuseum. Amsterdam,0,0,,,,,,,,,,,,,,,,
3.50859E+17,"Portrait of the De Moucheron family, detail, by Cornelis de Zeeuw, 1563; Rijksmuseum, Amsterdam.",,3.50859E+17,https://www.pinterest.com/dolypop2001/rijksmuseum-amsterdam/,Rijksmuseum. Amsterdam,1,0,,,,,,,,,,,,,,,,
3.50859E+17,"Lucien Gaillard, horn and silver hair comb, Paris, ca. 1902-06 Rijksmuseum",,3.50859E+17,https://www.pinterest.com/dolypop2001/rijksmuseum-amsterdam/,Rijksmuseum. Amsterdam,0,0,heaveninawildflower,Heaveninawildflower,"arsvitaest: “ Lucien Gaillard, horn and silver hair comb, Paris, ca. 1902-06 Rijksmuseum ”",,,,,,,,,,,,,
3.50859E+17,"Thomas Gainsborough, Wooded Landscape with Shepherd Resting in a Sunny Path and Sheep, c.1746, Rijksmuseum Twenthe, Netherlands",,3.50859E+17,https://www.pinterest.com/dolypop2001/rijksmuseum-amsterdam/,Rijksmuseum. Amsterdam,0,0,Blueboy's Journey with Art,thisblueboy.tumblr.com,Disclaimer: This site is dedicated mostly to visual arts i.e. classical paintings and others. Most...,,,,,,,,,,,,,
